time,ticker,price,rsi,ema5,ema20,signal
2026-05-11 21:45:25,KRW-ETH,3440000.0,54.17,3440592.0,3439624.0,HOLD
2026-05-11 21:50:26,KRW-ETH,3434000.0,41.38,3437728.0,3438830.0,HOLD
2026-05-11 21:52:22,KRW-ETH,3436000.0,44.44,3438395.0,3439020.0,HOLD,HOLD,NONE
2026-05-11 21:57:22,KRW-ETH,3436000.0,42.31,3437596.0,3438733.0,HOLD,HOLD,NONE
2026-05-11 21:59:55,KRW-ETH,3435000.0,40.74,3437263.0,3438637.0,HOLD,HOLD,NONE
2026-05-11 22:04:56,KRW-ETH,3437000.0,44.83,3437175.0,3438481.0,HOLD,HOLD,NONE
2026-05-11 22:09:56,KRW-ETH,3436000.0,43.33,3436784.0,3438245.0,HOLD,HOLD,NONE
2026-05-11 22:14:57,KRW-ETH,3436000.0,44.83,3436522.0,3438031.0,HOLD,HOLD,NONE
2026-05-11 22:19:57,KRW-ETH,3433000.0,41.94,3435348.0,3437552.0,HOLD,HOLD,NONE
